id,name,jenis,rayon_code,korlap,gps_lat,gps_lng
f49d2dc7-1357-524a-bd2b-870ef9b19e3e,Jl. Gayung kebonsari injoko,street,SELATAN,,-7.32962481,112.72981754
863551c2-980a-5138-953c-78e33e5b53ca,Jl. Gayung kebonsari Injoko,street,SELATAN,,-7.32904306,112.72286674
cdb6f7fc-b005-5cd8-9063-8ecc5e8c18b3,Jl. Gayung kebonsari Injoko,street,SELATAN,,-7.32887438,112.72127764
4d1d8d69-2e73-5fb3-bf2e-634dfe858220,Jl. Gayungsari Barat,street,SELATAN,,-7.33638080,112.71924672
66804139-c78c-53b5-997f-e0e534884807,Jl. Gayungsari Barat,street,SELATAN,,-7.33234456,112.71993882
c2f65a6f-dd86-572e-b787-e6ea5672da15,Jl. Gayungsari Barat,street,SELATAN,,-7.33008881,112.72014059
ea174fc5-3140-5fa1-9432-66ad4479c58c,Jl. Gayungsari Barat,street,SELATAN,,-7.33440366,112.71961422
808242ae-98a3-5a7d-98bf-469d9f61466b,Jl. gayungsari Timur,street,SELATAN,,-7.33708289,112.72191105
7f613913-c6d2-5e30-95f0-e4a94f2bb30a,Jl. Gayungsari Timur,street,SELATAN,,-7.33830022,112.72262461
e4d16705-e5f6-5b07-92f7-0b5abd44938c,Jl. Gunugsari - monumen mastrip,street,SELATAN,,-7.30748037,112.71886136
4e7291c9-9c85-50e4-8b7f-76fc5e51ce04,Jl. gunungsari - depan singgasana,street,SELATAN,,-7.30747303,112.71736533
de75be1e-1904-5b3e-9a58-2930d4f8eef7,Jl. gunungsari - depan singgasana,street,SELATAN,,-7.30741526,112.71812402
0ebdde66-db88-5b48-8628-d1a151aac89e,Jl. gunungsari - tl rolak,street,SELATAN,,-7.30505075,112.72472405
4b2c8249-aa72-5976-bfa9-fad00d6befe8,Jl. gunungsari - tl rolak,street,SELATAN,,-7.30705313,112.72117950
c98cbc9c-da21-5f2f-811a-f6ad9f7d0720,Jl. gunungsari - tl rolak,street,SELATAN,,-7.30632973,112.72319780
7cd67eee-fe14-51a0-829b-044eacbc5a76,Jl. Gunungsari - tl rolak,street,SELATAN,,-7.30305898,112.72614669
14b93b09-e42c-57bf-9e19-91f33bfbe798,Jl. Gunungsari - Tl rolak,street,SELATAN,,-7.30146174,112.72795817
2895b34b-11b9-5fcb-bc06-61af87f3d0d8,Jl. Gunungsari Tl Rolak,street,SELATAN,,-7.30733345,112.71937833
2debf07b-6dc6-5a0c-99c8-5b993e5fd1e1,Jl. Jagir - mebel sampai jagir TL arah nginden,street,SELATAN,,-7.30482770,112.75575252
3fa14a3d-6424-5bbe-926e-4637ac31d63c,Jl. Jagir - mebel sampai jagir TL arah nginden,street,SELATAN,,-7.29977447,112.73752756
55a0dcc6-61c3-5c57-856c-aa1ab8d63b5d,Jl. Jagir - mebel sampai jagir TL arah nginden,street,SELATAN,,-7.30054512,112.73925070
fe7f7330-5d1a-5441-b2bd-c361092edb2e,Jl. Jagir - mebel sampai jagir TL arah nginden,street,SELATAN,,-7.30168209,112.74406055
fb915651-46b8-5a12-86b3-9f53c786cfd1,Jl. Jambangan - SWK,street,SELATAN,,-7.32319045,112.71366738
9da49bb5-0a00-5f82-b8cd-91c52e424238,Jl. Jambangan Kolam renang,street,SELATAN,,-7.32099946,112.71859922
5ee5291b-c550-54d7-a025-f89fd543364d,Jl. Jarsongo tepi sungai,street,SELATAN,,-7.30820183,112.71241957
54678b66-2069-54c9-84c8-bf0236cabb20,Jl. Jemur sari depan Mahameru,street,SELATAN,,-7.32188800,112.74404478
30c9c436-c791-5399-9325-0c667d80f051,Jl. Jemursari - Depan Dinkes,street,SELATAN,,-7.31750405,112.75108439
deffad26-15b3-555c-b896-98443869edd0,Jl. Jemursari - Depan Dinkes,street,SELATAN,,-7.31644655,112.75282701
2bd7f675-e36c-5258-8ecb-2043c00ab105,Jl. Jemursari - Rotonde,street,SELATAN,,-7.32059483,112.74607656
a0ef1ef9-ca9a-5d0f-9b78-048301bac173,Jl. Jemursari - Rotonde Margorejo - Jemursari,street,SELATAN,,-7.31763389,112.75117641
bcb1a931-6359-5ac2-9522-bf12bd784d56,Jl. Jemursari - Rotonde Sidosermo Indah,street,SELATAN,,-7.30898643,112.75919063
4eb7595e-febd-5073-94ca-de6032e65418,Jl. Jemursari depan Mahameru,street,SELATAN,,-7.31916388,112.74886738
a213b029-c22f-5d2e-9411-6beb6a2a050a,Jl. Jemursari RSI,street,SELATAN,,-7.32333718,112.74145339
a4446314-070d-5883-9597-8bb4c7a954f3,Jl. Jemursari Susu Sapi,street,SELATAN,,-7.32575072,112.73722562
aab0a81e-1099-57e3-a328-e4b945be8031,Jl. Kalisumo,street,SELATAN,,-7.29535988,112.75662503
e6fe3241-0622-5186-84af-47143fb9b317,Jl. Karah - depan SWK,street,SELATAN,,-7.30931306,112.71933836
173c5e76-4265-5bc0-a23b-05ff81492265,Jl. Karah depan jasa tirta,street,SELATAN,,-7.30873403,112.71893387
5daca6f9-7375-5f74-a4ee-eabdbc9891c2,Jl. Karah Rolak,street,SELATAN,,-7.30884775,112.71969113
16c2d319-6c18-5f35-9bb2-8a30be79e90d,Jl. ketintang madya,street,SELATAN,,-7.31611039,112.72254967
491ed70b-d766-56d2-b3bc-330759b9af3d,Jl. ketintang madya,street,SELATAN,,-7.31219162,112.72389500
99b03a80-c345-59c0-bf23-85489ea9ff73,Jl. ketintang madya,street,SELATAN,,-7.32069368,112.72168891
361773ff-a75d-5ffa-ae36-9f6378ced6fe,Jl. Ketintang Madya,street,SELATAN,,-7.31744598,112.72239323
9e32f1c4-1e71-5bb9-846d-1b751a6bb93b,Jl. ketintang permai,street,SELATAN,,-7.32092869,112.72385817
7c05fffb-d742-50e3-a7c2-4f4d14240565,Jl. ketintang pjb,street,SELATAN,,-7.31896200,112.73216490
889ac73d-73bd-565e-a3ce-c700a95c1593,Jl. ketintang pjb,street,SELATAN,,-7.31869649,112.73063931
2d870f41-e8de-5e40-bfce-593fd2b7459b,Jl. Ketintang PJB,street,SELATAN,,-7.32085680,112.72808923
3442375b-429e-5e55-b8e6-1579f5c5e0db,Jl. Ketintang PJB,street,SELATAN,,-7.31949048,112.72880376
0d1dea20-5cbd-5150-a020-6742b1319989,Jl. ketintang selatan,street,SELATAN,,-7.31524068,112.71985642
35d02a96-fd60-5971-a0fe-accec6467caa,Jl. ketintang selatan,street,SELATAN,,-7.31519070,112.71975439
3fbf8cbf-70c7-5b4c-9ce6-584c9478cdb8,Jl. ketintang selatan,street,SELATAN,,-7.31600371,112.72137402
aba5653c-e600-5e9d-a778-4e2afce36709,Jl. Ketintang selatan,street,SELATAN,,-7.31637779,112.72221246
097dbde5-d415-586c-85c8-cda4650fbc3f,Jl. Krukah utara,street,SELATAN,,-7.29351301,112.75307219
4daf098f-dfa8-5d11-8be9-fe4160ac5222,Jl. Ngagel - Jembatan Ujung Galuh,street,SELATAN,,-7.29105464,112.74287710
7ad891b2-7847-5195-958f-c3ec8114073c,Jl. Ngagel - Jembatan Ujung Galuh,street,SELATAN,,-7.29141498,112.74270316
66a8348e-3abe-5cc5-b97d-642068ecb735,Jl. pagesangan,street,SELATAN,,-7.33797675,112.71542196
9c71c530-f32c-5e8c-ace1-998384961465,Jl. Prapen - stren kali depan Ketok Magic,street,SELATAN,,-7.31285124,112.75634119
9e74c0ea-3c86-5865-86a3-13f67e9f6740,Jl. Prapen - stren kali depan Ketok Magic,street,SELATAN,,-7.30907179,112.75942669
384ee809-da61-5d70-8249-4e8d08b90ef9,Jl. Waringin - Rotonde,street,SELATAN,,-7.29876844,112.73330738
b40e356d-18ec-585d-a399-08fa3c7605c2,Jl. Wisata Menanggal,street,SELATAN,,-7.34588537,112.73377830
05fa0487-ad36-532f-b8a5-30a4a175d527,Jl. wisma pagesangan,street,SELATAN,,-7.33841050,112.71700914
f9bf68d8-4a48-598e-8fb4-dd0eed205426,Jl. Wisma Pegesangan,street,SELATAN,,-7.33878867,112.71899776
8c46f441-d9f3-5f4a-9a81-ace0d996a3c6,Jl. Wiyung - pendestrian depan Gedung Serbaguna,pedestrian,SELATAN,,-7.31398765,112.69499291
caf9f588-6a2a-5d8d-aefa-8d4ba0823845,Jl. Wiyung - Pendestrian Depan Kelurahan,pedestrian,SELATAN,,-7.30951205,112.67599139
41a9adca-04b4-5097-ba9c-49575f46d23b,Jl. Wiyung - Pendestrian depan Mitra 10,pedestrian,SELATAN,,-7.31050897,112.68048857
59f5ab43-a292-5306-bf2a-f36fb26e8a8e,Jl. Wiyung - pulau 1 depan BRI,street,SELATAN,,-7.31274203,112.70784266
dc71324b-7745-54c9-a114-b7ad09ef4a24,Jl. Wiyung - pulau 2 depan Gunungsari indah,street,SELATAN,,-7.31297378,112.70529354
40e795cc-2dac-58b5-81dc-f59e6940ea48,Jl. wiyung - pulau 3 depan suka suka,street,SELATAN,,-7.31361050,112.70099955
68eb8741-e750-5490-a168-013bb81decb3,Jl. Wiyung Jajar tunggal - depan balai besar,street,SELATAN,,-7.31194700,112.68839273
246a3c84-9211-56fe-aae4-8518d3d96bde,Jl. Wiyung Jajar Tunggal - Depan Balai Besar,street,SELATAN,,-7.31253053,112.68979744
8bcbcf3e-ea3c-5ced-9d42-d98331845db5,Jl. Wiyung jajar tunggal - depan KFC,street,SELATAN,,-7.31385929,112.69631805
26b9992f-43fa-5cfc-8bf0-75a60eb891d1,Jl. wiyung jajar tunggal - depan Pasar wiyung,street,SELATAN,,-7.31368843,112.69307659
a4fa56bd-69b8-53e3-932d-c36dae3bb01e,Jl. Wiyung Jajar Tunggal - Depan TPI,street,SELATAN,,-7.31375806,112.69839429
08f01438-4550-55c2-bb36-7c61697927bb,Jl. Wiyung karangan,street,SELATAN,,-7.30932364,112.67541908
18f0bd35-3013-5d24-8aef-986be388de67,Jl. Wiyung karangan,street,SELATAN,,-7.31059122,112.68143309
09de7ad3-dcdc-5c9b-aa41-acb92d726a14,Jl. Wiyung Karangan,street,SELATAN,,-7.30993382,112.67839649
f9ccfc21-74f0-5d56-b926-749563c5a135,Jl. Wiyung Karangan,street,SELATAN,,-7.31131089,112.68572788
fd5a1f79-2618-5b53-8647-6d9c8ba9970c,Jl. wonokromo SS - pendestrian,pedestrian,SELATAN,,-7.30265657,112.73666372
23a6d5c4-06ac-5db1-b43f-b62c920d6ef0,Jl. Wonosari Kidul,street,SELATAN,,-7.29273722,112.72829265
e75b2c13-ec82-5160-b945-c803590c2943,Jl. Wonosari Kidul - Taman pendestrian,pedestrian,SELATAN,,-7.29260385,112.72825715
b0a91ace-a03a-590c-8225-e2da04cc11a4,Pendestrian Dinkes,pedestrian,SELATAN,,-7.32216286,112.73234531
bc5bcee9-6318-5304-92ba-2011de3217d4,Pendestrian polda,pedestrian,SELATAN,,-7.31471787,112.73390727
02d98369-2f69-5ff0-b056-ab9165950ec8,Pendestrian Polda,pedestrian,SELATAN,,-7.32566625,112.73149989
4c693c6e-a0ca-50b7-8b3e-cb4c39641af7,retonde gunung sari,street,SELATAN,,-7.31028729,112.71069842
7f2f13bb-2dab-5e85-b941-6477e4123da7,retonde gunungsari,street,SELATAN,,-7.31043339,112.71064445
61224fd7-120c-5ccc-9f53-e86ddc0fc728,retonde jemur ngawinan,street,SELATAN,,-7.32739855,112.73207824
5f1a1822-4194-5f52-9ed9-e67bb87789af,Retonde JL. Ayani depan Dolog,street,SELATAN,,-7.32630344,112.73178095
48906ed9-3ffe-5ea9-89b7-dc0402d769b7,Retonde Jl. Joyoboyo,street,SELATAN,,-7.29860821,112.73525174
12b82c9e-3f70-5579-9100-e3edb551ee69,retonde jl. wiyung depan suka suka,street,SELATAN,,-7.31353876,112.70246584
aa047d69-b6d6-56f9-a79f-2e64e4e0e9f8,Retonde ketintang selatan,street,SELATAN,,-7.31667658,112.72255543
59a9dace-7f49-508e-9389-79a8b00acc8a,Retonde Marmoyo,street,SELATAN,,-7.29677938,112.73953402
1a33f4b4-c343-56a2-ad2f-3cf91804788b,rontonde frontage timur RSAL,street,SELATAN,,-7.30733343,112.73632973
981338bd-5531-57e9-add5-b2c1dfa89d0a,rotonde jl. gunungsari,street,SELATAN,,-7.30900719,112.71153542
ae84ea5e-9d8d-5eb1-a15f-2794256bac7d,rotonde Jl. gunungsari,street,SELATAN,,-7.30914521,112.71137655
5602308a-e441-5f56-a8a0-a4b4ae613afa,Rotonde Jl. wiyung depan suka suka,street,SELATAN,,-7.31341394,112.70296180
8ee9ee7e-b300-59f5-8014-55e3bbfa0107,Rotonde wonokromo pos polisi,street,SELATAN,,-7.30423582,112.73678859
e5750398-031b-5ae2-8cdd-88ab28777d6e,Taman Rotonde Diponegoro Darmo,park,SELATAN,,-7.29560166,112.73894004
39434bb6-a379-5d5d-9967-4da4e4f05e6c,Taman tepi sungai Darmokali,park,SELATAN,,-7.29210480,112.74229947
54a276f7-e3bf-5944-8c66-1a4d41372ca2,Tanah Aset Jl. Wonocolo,street,SELATAN,,-7.31889527,112.73971403
46205686-2ec0-52b8-950e-ae3c073f7dbc,Tanah aset sidosermo,street,SELATAN,,-7.31105834,112.75587773
1e8773b6-0859-4830-a157-7bd43771ba69,104. Rot. Rungkut Madya,street,TIMUR1,,-7.33150029,112.78125750
34216e30-2223-4da6-85a9-5ad73abf0f41,12. Rungkut Asri,street,TIMUR1,,-7.32749301,112.77412719
ef07da8c-5e09-404b-af50-72b4469dec70,14. Rungkut Asri Timur II,street,TIMUR1,,-7.32993539,112.78022772
d6105876-749f-4721-988f-4dbf1cc1f9cf,19. Tenggilis Barat I,street,TIMUR1,,-7.32024181,112.74920517
e662ab0b-20a6-407d-b1c7-8ec0b530d0fe,2. Fasum Perum Medokan Asri Barat Regency,street,TIMUR1,,-7.33182549,112.79025595
1b01a96a-e9a8-41ad-a4e3-dbbdefc26573,20. Tm. Kedung Baruk,street,TIMUR1,,-7.31270722,112.78281679
eeb6808d-63ad-4408-90df-eb79e1eb9d7a,22. Tmn Gunung Anyar Timur,street,TIMUR1,,-7.34228498,112.79545638
d3ffc09e-45b0-4ba6-b147-046bc2d3f2d9,23. Taman Penjaringan Timur III,street,TIMUR1,,-7.31899852,112.78594668
1db0680f-193f-4c2a-a3fa-9a1bc10c0172,24. Tm Medokan Asri Utara VIII,street,TIMUR1,,-7.32297554,112.79378937
d023f0bc-9a7c-4090-be08-c43d175fec9b,25. Medokan Ayu,street,TIMUR1,,-7.32290718,112.79280356
2a632db1-eb11-4023-9302-d3dd42068078,3. Fasum Wisma Penjaringan Sari,street,TIMUR1,,-7.31867561,112.78828781
bb15aede-00e2-4809-9654-0d56d7fb3582,6. Kutisari Indah Barat VII,street,TIMUR1,,-7.34107373,112.74412229
dbc99198-c59f-4845-9e43-73bd23a75894,7. Kutisari Indah Utara VI,street,TIMUR1,,-7.33907008,112.75100646
7ca15843-5c42-48d9-b5f8-e1fa8da074e2,77. Kutisari Indah Barat TPS,street,TIMUR1,,-7.34079228,112.74715930
94ce73d0-c6d8-40df-a17b-80f83d512812,8. Dpn Depo Rungkut Kidul,street,TIMUR1,,-7.33120796,112.77198004
e70d7385-4155-4fe2-824a-f184b7b20392,8. Medokan Asri Barat,street,TIMUR1,,-7.32651582,112.78986679
73c7e0ff-17cf-4d24-9f2a-86819fecab43,82. Stren Kali Jl. Tenggilis Mejoyo,street,TIMUR1,,-7.31499869,112.76517172
6ec0c437-cf5c-4b8a-afd5-0effde13d652,9. Medokan Asri Tengah,street,TIMUR1,,-7.32787715,112.79317661
9fc29c4a-e5cc-4fe4-ae11-bae5b7255821,baruk barat,street,TIMUR1,,-7.32171801,112.77812085
26cb21d9-849a-405f-a7bd-28cda99512a5,Bosem Mini Tenggilis Tengah,street,TIMUR1,,-7.31857666,112.75274614
9e609e7a-ab9b-4c9a-ba05-85ad0c8b56e0,Jl. Baruk Utara,street,TIMUR1,,-7.31239651,112.78214705
3b0f39f8-765b-464a-a2b7-4d24a347a259,jl. boulevart jemursari,street,TIMUR1,,-7.32113688,112.74647138
f5da93a4-3da5-47da-8baf-5664fb32faf0,Jl. Gunung Anyar Timur,street,TIMUR1,,-7.34054885,112.78375591
aa75b989-9d97-4b39-b5b0-313c3b3cac61,jl. ir soekarno merr semampir jalur tepi sisi barat 1,street,TIMUR1,,-7.30746263,112.78037903
c461b66f-8864-4ef5-b89c-b082612a82ad,jl. ir soekarno merr semolowaru jalur tepi sisi barat 1,street,TIMUR1,,-7.30208098,112.78145478
6510b904-536e-4944-8ec6-b7e8163b62df,Jl. Jemurhandayani,street,TIMUR1,,-7.32866951,112.74072111
211a31dd-494a-49bf-b248-720c4d43fdee,Jl. Jemurhandayani - Pendestrian,pedestrian,TIMUR1,,-7.32880619,112.74182451
ed30ac15-2ae4-40b5-9a82-3633de94caf0,jl. jemursari 123,street,TIMUR1,,-7.32125992,112.74637332
e1a777e1-15f9-4005-817b-171607b1bb5f,Jl. Kendangsari Industri,street,TIMUR1,,-7.32935825,112.74774131
4d0115c6-e46c-46eb-8b23-f36a3fad056b,jl. medokan asri depan rsud eka chandrarini,street,TIMUR1,,-7.32646311,112.78419441
78ea952a-97fa-4d2f-a5b4-cb4bd6494e25,Jl. Merr Delles (Jalur Tengah),street,TIMUR1,,-7.29138065,112.78073175
91d5a188-4ae8-4be0-a2e7-4efce524669d,Jl. Merr Delles (Jalur Tepi Barat),street,TIMUR1,,-7.29137065,112.78052277
703c7c4a-29d1-4be3-bb42-077c411c9c69,Jl. Merr Delles (Jalur Tepi Timur),street,TIMUR1,,-7.29349383,112.78139744
b4c52fb8-9862-481e-a917-f40a37402a06,Jl. Merr Gunung Anyar (Jalur Tepi Barat),street,TIMUR1,,-7.34161751,112.78567968
66165239-cead-4f89-ae77-284edb383ed4,Jl. Merr Gunung Anyar (Jalur Tepi Timur),street,TIMUR1,,-7.33591551,112.78254235
b96d8f02-e2be-4fb8-958e-8336a1e81817,Jl. Merr Gunung Anyar (Pulau 1 Lampu Tl),street,TIMUR1,,-7.33255268,112.78121994
29df2513-22ef-49ae-b811-7942179ee5cd,Jl. Merr Gunung Anyar (Pulau 2 Depan Depot Sate),street,TIMUR1,,-7.33495946,112.78183337
bb72f630-cf44-484a-b06e-a81601c5e3a0,Jl. Merr Gunung Anyar (Pulau 3 Depan Ruko Purimas),street,TIMUR1,,-7.33727398,112.78312618
fd503449-e836-412d-adcf-693bbd723318,Jl. Merr Gunung Anyar (Pulau 4 Depan Masjid),street,TIMUR1,,-7.34020682,112.78503871
aa72e168-b9e9-4645-b887-ff3ec2f087d7,Jl. Merr Gunung Anyar (Pulau 5 Depan Pompa Batas Kota),street,TIMUR1,,-7.34223673,112.78616947
b966b5fe-445d-4bd9-afc0-e387041e9e54,Jl. Merr Kedung Baruk (Jalur Tepi Barat),street,TIMUR1,,-7.31610429,112.78061460
47b09a12-6708-4d71-9f65-93c44b805ea3,Jl. Merr Kedung Baruk (Jalur Tepi Timur),street,TIMUR1,,-7.31339142,112.78083935
f6f3390a-07f8-4406-8f60-e63eb76efcae,Jl. Merr Kedung Baruk (Pulau 1 Depan Mie Gacoan),street,TIMUR1,,-7.31916426,112.78094473
4dd0b679-a628-4d7f-8254-a28c282e87e9,Jl. Merr Kedung Baruk (Pulau 2 Depan Super Indo),street,TIMUR1,,-7.31508109,112.78076899
de03a3e0-3eb3-4139-bd8d-b5304a23a385,Jl. Merr Pandugo (Jalur Tepi),street,TIMUR1,,-7.32549179,112.78095086
9e073706-b99c-4e22-83c8-8d27f3f6b3d6,Jl. Merr Pandugo (Pulau 1 Depan Bebek Harissa),street,TIMUR1,,-7.32654136,112.78128896
8d14026a-714c-4ea0-a0b2-b6b4138e5d43,Jl. Merr Pandugo (Pulau 2 Air Mancur),street,TIMUR1,,-7.32254835,112.78101332
2cb0c6b8-6e08-476a-98b7-0be9a9f2312e,Jl. Merr Rungkut (Jalur Tengah),street,TIMUR1,,-7.32977739,112.78128483
329fab8f-adb2-4b04-bdde-85b90e4f43c0,Jl. Merr Rungkut (Jalur Tepi),street,TIMUR1,,-7.32851249,112.78146815
70c950ea-0598-4f45-859a-e15e0753a739,Jl. Merr Semampir (Jalur Tepi Barat),street,TIMUR1,,-7.30450048,112.78108019
2aeb6f39-1cb7-4b47-9065-ed6612566550,Jl. Merr Semampir (Jalur Tepi Timur),street,TIMUR1,,-7.30349781,112.78155744
bde9b7c4-d3ee-4941-96b4-9d73e7046a4f,Jl. Merr Semampir (Pulau 1 Depan Apartemen),street,TIMUR1,,-7.30929117,112.78050920
f314ae79-7385-4f14-9e65-470d6561e390,Jl. Merr Semampir (Pulau 2 Depan Indomaret),street,TIMUR1,,-7.30786148,112.78050376
f589e807-9388-4205-98b7-cdc0478cd9ed,Jl. Merr Semampir (Pulau 3 Depan Smpn 52),street,TIMUR1,,-7.30526644,112.78104053
9950b68c-12ac-435f-868a-a518e3d36bd9,Jl. Merr Semolowaru (Jalur Tepi),street,TIMUR1,,-7.29789804,112.78178236
b6e5489d-7b89-4e1a-a19f-2704b3d01d4b,Jl. Merr Semolowaru (Pulau 1 Depan Kopi Kenangga),street,TIMUR1,,-7.30237779,112.78156635
eefc3c18-4931-4cfc-b9f9-fa9a983ed218,Jl. Merr Semolowaru (Pulau 2 Depan Spbu),street,TIMUR1,,-7.29953838,112.78187323
a44f4c5d-b7f7-4886-8a6c-e37b9d41e497,Jl. Merr Semolowaru (Pulau 3 Depan Soto Cak Har),street,TIMUR1,,-7.29563224,112.78170451
52ee67cb-c4bf-4613-9604-3a03022648a2,Jl. Nginden Semolo,street,TIMUR1,,-7.29975572,112.76729218
7c21d703-3573-4228-8732-d6ae8bee5ff5,Jl. Panjang Jiwo - Jalur Tepi Selatan,street,TIMUR1,,-7.30752135,112.76501386
fb0ca203-cfa6-4482-a735-b5332d11e9a8,Jl. Panjang Jiwo - Jalur Tepi Utara,street,TIMUR1,,-7.30728004,112.76495022
b1b3fda5-8389-4637-a282-55fd32049d91,Jl. Panjang Jiwo (Pulau 1 Depan Pt. Vitapharm),street,TIMUR1,,-7.30712741,112.76383763
1f67d79c-db06-4de1-8b68-2aa2c600b9e5,Jl. Panjang Jiwo (Pulau 2 Depan Ruko Panji Makmur),street,TIMUR1,,-7.30786704,112.76659825
0fe353b2-4781-4dd0-9d45-f796c8d245a1,Jl. Panjang Jiwo Permai - Pulau 1 Depan Spbu,street,TIMUR1,,-7.30916998,112.76803963
d097d51e-4115-4027-89a8-7ab806a75394,Jl. Panjang Jiwo Permai - Pulau 2 Depan Alfamart,street,TIMUR1,,-7.31067452,112.76729813
d9d66a08-33f5-4e03-8a95-d742eb3d8b1b,Jl. Panjang Jiwo Permai - Pulau 3 Depan Apartement Kyoto,street,TIMUR1,,-7.31208727,112.76660789
862c8883-5aa7-41bd-961d-4bbcf4c0b4bf,Jl. Panjang Jiwo Permai - Pulau 4 Depan Ruko Land Mark Delta Permai,street,TIMUR1,,-7.31308676,112.76610588
39615dd7-7f57-4a77-83fd-2661f2114bf1,Jl. Panjang Jiwo Permai - Pulau 5 Depan Rs Ubaya,street,TIMUR1,,-7.31389374,112.76571774
cc601a14-40ae-4b63-a0cf-46f2af2ff6aa,jl. penjaringan asri depan disnakers,street,TIMUR1,,-7.32630261,112.78475079
b58b2ef8-c2db-41f5-ab0d-9002e3c0095c,Jl. Penjaringan Sari Ykp,street,TIMUR1,,-7.32315721,112.79173505
04dda784-3b14-4b66-8364-83c1861e53e2,Jl. Raya Jemursari - Pulau 1 Depan Burger King,street,TIMUR1,,-7.31344857,112.75599682
2fa567a4-7652-4615-89e4-0fa03754b764,Jl. Raya Jemursari - Pulau 2 Depan Luminor Hotel,street,TIMUR1,,-7.31636973,112.75310730
2d1e1d48-42d8-4da2-b764-6eb515bfdd57,Jl. Raya Jemursari - Pulau 3 Depan Asco Daihatsu,street,TIMUR1,,-7.31920985,112.74908139
00cea2b3-c04d-4efd-857a-6f61025bdd6d,Jl. Raya Jemursari - Pulau 4 Depan Ibis Hotel,street,TIMUR1,,-7.32419754,112.74022339
1974b2f1-7144-4ca0-b767-b31c06bf4372,jl. raya kalirungkut (jalur tengah dan tepi),street,TIMUR1,,-7.31845142,112.76957530
20b417eb-ebf5-4f7a-8a4a-784936ea5a33,Jl. Raya Kedung Baruk (Pulau 1 Depan Ruko Megah Raya),street,TIMUR1,,-7.30916148,112.77133750
79d52ff7-bfe7-4efb-83a1-c9b150d80758,Jl. Raya Kedung Baruk (Pulau 2 Depan Samator),street,TIMUR1,,-7.31006086,112.77473083
30ca0747-c833-41ea-89de-623206273450,Jl. Raya Kedung Baruk (Pulau 3 Depan Rich Palace),street,TIMUR1,,-7.31067295,112.77683402
c2b4b994-53ff-4ace-b7b5-7e81f303713e,Jl. Raya Kedung Baruk (Pulau 4 Depan Nirwana),street,TIMUR1,,-7.31112516,112.77895639
cb71f339-4317-4b1e-bb99-f49bee4dd61d,Jl. Raya Kendalsari,street,TIMUR1,,-7.31288371,112.78672792
9a670bff-9baa-4155-845a-25d60e7906f2,Jl. Raya Kendangsari - Pulau 1 (Depan Tekom),street,TIMUR1,,-7.32830557,112.74477337
21f89c71-aac9-4fb4-9d1a-bd6669e10783,Jl. Raya Kendangsari - Pulau 2 (Depan Rsia),street,TIMUR1,,-7.32576005,112.74503552
8ab35223-f818-41d1-abd0-f83d8c93b104,Jl. Raya Kendangsari - Pulau 3 (Depan Klinik Pratama),street,TIMUR1,,-7.32369542,112.74522605
75bab417-d0ea-402d-b9d0-7ee76aa971e6,Jl. Raya Kendangsari - Pulau 4 (Depan Hotel The Ibis),street,TIMUR1,,-7.32234692,112.74561871
bc7f2b02-e8c7-407e-a6f3-7f05ad035e6b,Jl. Raya Kendangsari - Pulau 5 (Depan Kpu),street,TIMUR1,,-7.32141698,112.74777534
9d5a69ea-945d-45f9-a485-99be752378cc,Jl. Raya Manyar - Pulau 1 Depan Terminal Bratang,street,TIMUR1,,-7.29881921,112.76208629
1a216a33-2b73-40a5-a52f-9ef1d4519228,Jl. Raya Manyar - Pulau 2 Depan Depan Taman Flora,street,TIMUR1,,-7.29609597,112.76224156
5893de8b-7348-4032-bf9f-e1c31e3df274,Jl. Raya Manyar - Pulau 3 Depan Eiger,street,TIMUR1,,-7.29099208,112.76278586
97428656-cd93-47e9-91bf-728766c6a235,Jl. Raya Nginden - Pulau 1 (Depan Lalisa Hotel),street,TIMUR1,,-7.30435722,112.76213819
f3dfd85e-cc83-4be9-9f76-ca3e0f32e37b,Jl. Raya Nginden - Pulau 2 (Depan Universitas Kartini),street,TIMUR1,,-7.30156525,112.76210930
530f9bee-987a-4a8b-9f06-41414f4c0e4d,Jl. Raya Nginden - Pulau 3 (Depan Spbu),street,TIMUR1,,-7.29985335,112.76208824
6ee6cc46-d1b0-40ad-b9cd-ff6bd16c3860,Jl. Raya Pandugo - Pulau 1 (Depan Alfamart),street,TIMUR1,,-7.32082479,112.79002440
aa10bc46-0dd9-4f82-9493-0c085c25dd65,Jl. Raya Pandugo - Pulau 2 (Depan Green Leaf),street,TIMUR1,,-7.32123025,112.78782607
596b47cd-672b-4ab6-bb90-12e77b40e728,Jl. Raya Pandugo - Pulau 3 (Depan Vila Endelwais),street,TIMUR1,,-7.32143422,112.78683736
74c2c225-f2f0-43ee-a33e-bb5c2e1e45ed,Jl. Raya Pandugo - Pulau 4 (Depan Spbu),street,TIMUR1,,-7.32175776,112.78544429
aaa2f144-6c4e-4587-8581-6a28edeb49b2,Jl. Raya Prapen - Pulau 1 Rumah Pompa,street,TIMUR1,,-7.30713890,112.76126357
03070f6a-8400-477f-9476-f1139e0025bf,Jl. Raya Prapen - Pulau 2 Sman 16,street,TIMUR1,,-7.30945448,112.75924346
584c8d96-599f-48c1-b592-5a8d4efa6714,Jl. Raya Prapen - Pulau 3 Zest Hotel,street,TIMUR1,,-7.31133515,112.75772664
